frame_idx x1 y1 x2 y2 id conf cls gender age face_x1 face_y1 face_x2 face_y2 face_id
1964 1330 721 1558 1064 356 0 0 1 2 0 0 0 0 -1
1965 1354 677 1567 1022 356 0 0 1 2 0 0 0 0 -1
1966 1373 642 1576 965 356 0 0 1 2 0 0 0 0 -1
1967 1380 609 1585 935 356 0 0 1 2 0 0 0 0 -1
1968 1384 585 1591 921 356 0 0 1 2 0 0 0 0 -1
1969 1388 558 1600 897 356 0 0 1 2 0 0 0 0 -1
1970 1397 534 1609 857 356 0 0 1 2 0 0 0 0 -1
1971 1423 505 1617 819 356 0 0 1 2 0 0 0 0 -1
1972 1442 484 1620 805 356 0 0 1 2 0 0 0 0 -1
1973 1453 463 1621 793 356 0 0 1 2 0 0 0 0 -1
1974 1461 445 1622 778 356 0 0 1 2 0 0 0 0 -1
1975 1471 421 1626 734 356 0 0 1 2 0 0 0 0 -1
1976 1474 402 1628 698 356 0 0 1 2 0 0 0 0 -1
1977 1475 387 1632 686 356 0 0 1 2 0 0 0 0 -1
1978 1475 375 1634 674 356 0 0 1 2 0 0 0 0 -1
1979 1481 359 1641 647 356 0 0 1 2 0 0 0 0 -1
1980 1492 345 1644 617 0 0 0 0 0 0 0 0 0 -1
1981 1512 328 1649 605 0 0 0 0 0 0 0 0 0 -1
1982 1523 318 1651 600 0 0 0 0 0 0 0 0 0 -1
1983 1530 306 1651 590 0 0 0 0 0 0 0 0 0 -1
1984 1535 295 1652 570 0 0 0 0 0 0 0 0 0 -1
1985 1536 278 1660 538 0 0 0 0 0 0 0 0 0 -1
1986 1537 270 1662 526 0 0 0 0 0 0 0 0 0 -1
1987 1538 261 1665 516 0 0 0 0 0 0 0 0 0 -1
1988 1540 255 1665 507 0 0 0 0 0 0 0 0 0 -1
1989 1543 243 1665 476 0 0 0 0 0 0 0 0 0 -1
1990 1548 232 1667 461 0 0 0 0 0 0 0 0 0 -1
1991 1556 223 1669 458 0 0 0 0 0 0 0 0 0 -1
1992 1560 216 1668 456 0 0 0 0 0 0 0 0 0 -1
1993 1561 206 1661 436 0 0 0 0 0 0 0 0 0 -1
1994 1561 197 1659 415 0 0 0 0 0 0 0 0 0 -1
1995 1561 189 1657 405 0 0 0 0 0 0 0 0 0 -1
1996 1560 186 1656 399 0 0 0 0 0 0 0 0 0 -1
1997 1561 179 1655 392 0 0 0 0 0 0 0 0 0 -1
1998 1562 172 1656 373 0 0 0 0 0 0 0 0 0 -1
1999 1565 163 1655 362 0 0 0 0 0 0 0 0 0 -1
2000 1569 157 1655 359 0 0 0 0 0 0 0 0 0 -1
2001 1573 153 1654 354 0 0 0 0 0 0 0 0 0 -1
2002 1572 147 1652 347 0 0 0 0 0 0 0 0 0 -1
2003 1572 140 1650 329 0 0 0 0 0 0 0 0 0 -1
2004 1573 134 1649 321 0 0 0 0 0 0 0 0 0 -1
2005 1574 131 1648 316 0 0 0 0 0 0 0 0 0 -1
2006 1575 127 1647 312 0 0 0 0 0 0 0 0 0 -1
2007 1572 120 1644 296 0 0 0 0 0 0 0 0 0 -1
2008 1570 115 1642 287 0 0 0 0 0 0 0 0 0 -1
2009 1567 109 1642 277 0 0 0 0 0 0 0 0 0 -1
2010 1567 106 1640 278 0 0 0 0 0 0 0 0 0 -1
2011 1567 102 1636 272 0 0 0 0 0 0 0 0 0 -1
2012 1566 96 1632 259 0 0 0 0 0 0 0 0 0 -1
2013 1567 91 1630 251 0 0 0 0 0 0 0 0 0 -1
2014 1567 85 1629 247 0 0 0 0 0 0 0 0 0 -1
2015 1567 82 1628 244 0 0 0 0 0 0 0 0 0 -1
2016 1566 77 1628 231 0 0 0 0 0 0 0 0 0 -1
2017 1564 74 1627 224 0 0 0 0 0 0 0 0 0 -1
2018 1562 71 1625 221 0 0 0 0 0 0 0 0 0 -1
2019 1560 69 1623 221 0 0 0 0 0 0 0 0 0 -1
2020 1560 64 1619 216 0 0 0 0 0 0 0 0 0 -1
2021 1560 60 1616 208 0 0 0 0 0 0 0 0 0 -1
2022 1560 56 1613 199 0 0 0 0 0 0 0 0 0 -1
2023 1560 53 1611 194 0 0 0 0 0 0 0 0 0 -1
2024 1560 51 1609 192 0 0 0 0 0 0 0 0 0 -1
2025 1558 48 1606 189 0 0 0 0 0 0 0 0 0 -1
2026 1555 43 1607 179 0 0 0 0 0 0 0 0 0 -1
2027 1549 40 1604 175 0 0 0 0 0 0 0 0 0 -1
2028 1542 37 1601 174 0 0 0 0 0 0 0 0 0 -1
2029 1539 35 1597 171 0 0 0 0 0 0 0 0 0 -1
2030 1538 31 1591 164 0 0 0 0 0 0 0 0 0 -1
2031 1537 28 1588 158 0 0 0 0 0 0 0 0 0 -1
2032 1537 23 1584 152 0 0 0 0 0 0 0 0 0 -1
2033 1536 22 1581 150 0 0 0 0 0 0 0 0 0 -1
2034 1535 19 1578 148 0 0 0 0 0 0 0 0 0 -1
2035 1532 17 1576 144 0 0 0 0 0 0 0 0 0 -1
2779 1528 19 1574 155 409 0 0 0 0 0 0 0 0 -1
2780 1529 20 1576 156 409 0 0 0 0 0 0 0 0 -1
2781 1527 22 1577 156 409 0 0 1 1 0 0 0 0 -1
2782 1523 23 1573 157 409 0 0 1 1 0 0 0 0 -1
2783 1523 22 1571 157 409 0 0 1 1 0 0 0 0 -1
2784 1523 21 1563 157 409 0 0 1 1 0 0 0 0 -1
3344 1522 36 1590 179 423 0 0 0 0 0 0 0 0 -1
3345 1523 40 1598 185 423 0 0 0 0 0 0 0 0 -1
3346 1532 45 1604 187 0 0 0 0 0 0 0 0 0 -1
3347 1546 49 1607 188 0 0 0 0 0 0 0 0 0 -1
3348 1559 55 1611 200 0 0 0 0 0 0 0 0 0 -1
3349 1562 60 1614 208 0 0 0 0 0 0 0 0 0 -1
3350 1567 63 1620 211 0 0 0 0 0 0 0 0 0 -1
3351 1570 64 1624 212 0 0 0 0 0 0 0 0 0 -1
3352 1573 70 1627 220 0 0 0 0 0 0 0 0 0 -1
3353 1573 74 1629 230 0 0 0 0 0 0 0 0 0 -1
3354 1573 82 1632 237 0 0 0 0 0 0 0 0 0 -1
3355 1575 86 1636 239 0 0 0 0 0 0 0 0 0 -1
3356 1577 87 1647 241 0 0 0 0 0 0 0 0 0 -1
3357 1579 90 1649 248 0 0 0 0 0 0 0 0 0 -1
3358 1581 95 1648 258 0 0 0 0 0 0 0 0 0 -1
3359 1583 99 1647 264 0 0 0 0 0 0 0 0 0 -1
3360 1583 101 1649 265 0 0 0 0 0 0 0 0 0 -1
3361 1582 102 1648 269 0 0 0 0 0 0 0 0 0 -1
3362 1582 108 1648 282 0 0 0 0 0 0 0 0 0 -1
3363 1580 114 1648 291 0 0 0 0 0 0 0 0 0 -1
3364 1579 118 1648 295 0 0 0 0 0 0 0 0 0 -1
3365 1575 120 1648 297 0 0 0 0 0 0 0 0 0 -1
3366 1566 124 1648 301 409 0 0 1 1 0 0 0 0 -1
3367 1560 130 1647 309 409 0 0 1 1 0 0 0 0 -1
3368 1559 135 1644 316 409 0 0 1 1 0 0 0 0 -1
3369 1559 137 1643 320 409 0 0 1 1 0 0 0 0 -1
3370 1558 139 1643 326 409 0 0 1 1 0 0 0 0 -1
3371 1558 142 1640 338 409 0 0 1 1 0 0 0 0 -1
3372 1557 152 1639 342 409 0 0 1 1 0 0 0 0 -1
3373 1557 156 1638 355 409 0 0 1 1 0 0 0 0 -1
3374 1551 160 1638 359 409 0 0 1 1 0 0 0 0 -1
3375 1544 164 1639 363 409 0 0 1 1 0 0 0 0 -1
3376 1537 173 1642 379 409 0 0 1 1 0 0 0 0 -1
3377 1534 180 1641 390 409 0 0 1 1 0 0 0 0 -1
3378 1533 185 1637 394 409 0 0 1 1 0 0 0 0 -1
3379 1532 189 1633 397 409 0 0 1 1 0 0 0 0 -1
3380 1532 197 1628 420 409 0 0 1 1 0 0 0 0 -1
3381 1530 205 1626 435 409 0 0 1 1 0 0 0 0 -1
3382 1528 215 1623 443 409 0 0 1 1 0 0 0 0 -1
3383 1521 220 1626 446 409 0 0 1 1 0 0 0 0 -1
3384 1507 228 1631 451 409 0 0 1 1 0 0 0 0 -1
3385 1498 236 1632 469 409 0 0 1 1 0 0 0 0 -1
3386 1493 248 1618 484 0 0 0 0 0 0 0 0 0 -1
3387 1492 255 1615 489 0 0 0 0 0 0 0 0 0 -1
3388 1491 262 1608 498 0 0 0 0 0 0 0 0 0 -1
3389 1490 272 1602 524 0 0 0 0 0 0 0 0 0 -1
3390 1483 287 1599 550 0 0 0 0 0 0 0 0 0 -1
3391 1480 300 1595 561 0 0 0 0 0 0 0 0 0 -1
3392 1472 312 1593 565 0 0 0 0 0 0 0 0 0 -1
3393 1457 321 1591 570 0 0 0 0 0 0 0 0 0 -1
3394 1439 338 1587 602 0 0 0 0 0 0 0 0 0 -1
3395 1430 351 1582 622 0 0 0 0 0 0 0 0 0 -1
3396 1426 365 1578 629 0 0 0 0 0 0 0 0 0 -1
3397 1423 376 1574 635 0 0 0 0 0 0 0 0 0 -1
3398 1423 397 1569 688 0 0 0 0 0 0 0 0 0 -1
3399 1417 416 1591 722 0 0 0 0 0 0 0 0 0 -1
3400 1406 439 1573 736 0 0 0 0 0 0 0 0 0 -1
3401 1405 455 1563 741 0 0 0 0 0 0 0 0 0 -1
3402 1380 477 1557 768 0 0 0 0 0 0 0 0 0 -1
3403 1358 497 1553 810 0 0 0 0 0 0 0 0 0 -1
3404 1346 524 1544 838 0 0 0 0 0 0 0 0 0 -1
3405 1341 545 1538 848 0 0 0 0 0 0 0 0 0 -1
3406 1329 571 1531 860 0 0 0 0 0 0 0 0 0 -1
3407 1321 594 1524 915 0 0 0 0 0 0 0 0 0 -1
3408 1311 631 1515 973 0 0 0 0 0 0 0 0 0 -1
3409 1303 663 1517 998 0 0 0 0 0 0 0 0 0 -1
3410 1297 700 1508 1007 0 0 0 0 0 0 0 0 0 -1
3411 1279 732 1502 1010 0 0 0 0 0 0 0 0 0 -1
3412 1260 777 1494 1063 0 0 0 0 0 0 0 0 0 -1
3413 1253 811 1482 1080 0 0 0 0 0 0 0 0 0 -1
3414 1233 864 1467 1080 0 0 0 0 0 0 0 0 0 -1
3415 1201 905 1458 1080 0 0 0 0 0 0 0 0 0 -1
3416 1213 957 1445 1080 0 0 0 0 0 0 0 0 0 -1
3417 1233 998 1426 1080 0 0 0 0 0 0 0 0 0 -1
5865 1844 175 1916 328 466 0 0 0 0 0 0 0 0 -1
5866 1842 165 1906 314 466 0 0 0 0 0 0 0 0 -1
5867 1838 158 1895 299 466 0 0 1 2 0 0 0 0 -1
5874 1749 111 1821 265 468 0 0 0 0 0 0 0 0 -1
5875 1743 110 1811 262 468 0 0 0 0 0 0 0 0 -1
5876 1740 102 1794 237 466 0 0 1 2 0 0 0 0 -1
5877 1724 92 1782 228 466 0 0 1 2 0 0 0 0 -1
5878 1702 88 1773 222 466 0 0 1 2 0 0 0 0 -1
5879 1681 89 1768 219 466 0 0 1 2 0 0 0 0 -1
5880 1668 83 1752 216 466 0 0 1 2 0 0 0 0 -1
5881 1662 78 1740 215 466 0 0 1 2 0 0 0 0 -1
5882 1662 70 1728 209 466 0 0 1 2 0 0 0 0 -1
5883 1650 65 1715 209 466 0 0 1 2 0 0 0 0 -1
5884 1625 67 1704 208 466 0 0 1 2 0 0 0 0 -1
5885 1610 65 1692 208 466 0 0 1 2 0 0 0 0 -1
5886 1604 57 1679 201 466 0 0 1 2 0 0 0 0 -1
5887 1603 48 1667 194 466 0 0 1 2 0 0 0 0 -1
5888 1590 50 1655 188 466 0 0 1 2 0 0 0 0 -1
5889 1569 44 1643 185 466 0 0 1 2 0 0 0 0 -1
5890 1549 37 1631 183 466 0 0 1 2 0 0 0 0 -1
5891 1541 31 1621 177 466 0 0 1 2 0 0 0 0 -1
5892 1539 24 1604 169 466 0 0 1 2 0 0 0 0 -1
5893 1537 19 1592 167 466 0 0 1 2 0 0 0 0 -1
5894 1515 15 1577 166 466 0 0 1 2 0 0 0 0 -1
5895 1516 11 1568 164 466 0 0 1 2 0 0 0 0 -1
6943 1528 15 1579 160 505 0 0 0 0 0 0 0 0 -1
6944 1525 19 1590 160 505 0 0 0 0 0 0 0 0 -1
6945 1529 22 1599 166 0 0 0 0 0 0 0 0 0 -1
6946 1531 27 1612 175 0 0 0 0 0 0 0 0 0 -1
6947 1533 33 1621 179 0 0 0 0 0 0 0 0 0 -1
6948 1544 41 1631 185 0 0 0 0 0 0 0 0 0 -1
6949 1559 48 1638 186 0 0 0 0 0 0 0 0 0 -1
6950 1579 46 1656 187 0 0 0 0 0 0 0 0 0 -1
6951 1586 47 1666 191 0 0 0 0 0 0 0 0 0 -1
6952 1589 55 1669 198 0 0 0 0 0 0 0 0 0 -1
6953 1595 59 1684 202 0 0 0 0 0 0 0 0 0 -1
6954 1608 60 1693 204 0 0 0 0 0 0 0 0 0 -1
6955 1625 60 1702 205 0 0 0 0 0 0 0 0 0 -1
6956 1637 65 1713 212 0 0 0 0 0 0 0 0 0 -1
6957 1643 68 1724 219 0 0 0 0 0 0 0 0 0 -1
6958 1647 75 1735 223 0 0 0 0 0 0 0 0 0 -1
6959 1656 81 1743 226 0 0 0 0 0 0 0 0 0 -1
6960 1675 85 1752 228 0 0 0 0 0 0 0 0 0 -1
6961 1689 88 1770 230 0 0 0 0 0 0 0 0 0 -1
6962 1694 89 1776 230 0 0 0 0 0 0 0 0 0 -1
6963 1696 89 1781 231 0 0 0 0 0 0 0 0 0 -1
6964 1700 96 1788 232 0 0 0 0 0 0 0 0 0 -1
6965 1709 103 1797 230 0 0 0 0 0 0 0 0 0 -1
6966 1726 108 1806 229 0 0 0 0 0 0 0 0 0 -1
6967 1744 109 1814 230 0 0 0 0 0 0 0 0 0 -1
6968 1749 113 1819 251 0 0 0 0 0 0 0 0 0 -1
6969 1751 119 1824 262 0 0 0 0 0 0 0 0 0 -1
6970 1757 117 1831 269 0 0 0 0 0 0 0 0 0 -1
6971 1763 128 1837 271 0 0 0 0 0 0 0 0 0 -1
6972 1774 132 1861 269 0 0 0 0 0 0 0 0 0 -1
6973 1785 149 1852 271 0 0 0 0 0 0 0 0 0 -1
6974 1787 150 1860 277 0 0 0 0 0 0 0 0 0 -1
6975 1788 150 1870 283 0 0 0 0 0 0 0 0 0 -1
6976 1794 153 1887 285 0 0 0 0 0 0 0 0 0 -1
6977 1802 156 1895 285 0 0 0 0 0 0 0 0 0 -1
6978 1817 166 1896 288 0 0 0 0 0 0 0 0 0 -1
6979 1827 164 1901 289 0 0 0 0 0 0 0 0 0 -1
6980 1831 183 1896 306 0 0 0 0 0 0 0 0 0 -1
6981 1831 179 1907 313 0 0 0 0 0 0 0 0 0 -1
6982 1836 185 1916 317 0 0 0 0 0 0 0 0 0 -1
6983 1858 184 1920 318 0 0 0 0 0 0 0 0 0 -1
6984 1867 190 1920 320 0 0 0 0 0 0 0 0 0 -1
6985 1870 199 1920 320 0 0 0 0 0 0 0 0 0 -1
6986 1872 211 1920 325 0 0 0 0 0 0 0 0 0 -1
7067 1848 267 1918 419 519 0 0 0 0 0 0 0 0 -1
7068 1848 240 1918 404 519 0 0 0 0 0 0 0 0 -1
7069 1838 226 1919 398 519 0 0 0 1 0 0 0 0 -1
7070 1820 223 1918 396 519 0 0 0 1 0 0 0 0 -1
7071 1808 221 1914 393 519 0 0 0 1 0 0 0 0 -1
7072 1804 219 1908 383 519 0 0 0 1 0 0 0 0 -1
7073 1804 213 1904 374 519 0 0 0 1 0 0 0 0 -1
7074 1802 207 1899 371 519 0 0 0 1 0 0 0 0 -1
7075 1804 204 1894 369 519 0 0 0 1 0 0 0 0 -1
7079 1819 197 1877 300 522 0 0 0 0 0 0 0 0 -1
7080 1819 197 1877 300 522 0 0 0 0 0 0 0 0 -1
7081 1819 197 1877 300 522 0 0 0 1 0 0 0 0 -1
7082 1819 197 1877 300 522 0 0 0 1 0 0 0 0 -1
7083 1819 197 1877 300 522 0 0 0 1 0 0 0 0 -1
7084 1819 197 1877 300 522 0 0 0 1 0 0 0 0 -1
7085 1819 197 1877 300 522 0 0 0 1 0 0 0 0 -1
7086 1819 197 1877 300 522 0 0 0 1 0 0 0 0 -1
7087 1819 197 1877 300 522 0 0 0 1 0 0 0 0 -1
7088 1817 195 1875 303 522 0 0 0 1 0 0 0 0 -1
7089 1816 194 1873 304 522 0 0 0 1 0 0 0 0 -1
7090 1816 193 1873 305 522 0 0 0 1 0 0 0 0 -1
7091 1816 193 1872 306 522 0 0 0 1 0 0 0 0 -1
7092 1816 193 1872 306 522 0 0 0 1 0 0 0 0 -1
7093 1816 193 1872 307 522 0 0 0 1 0 0 0 0 -1
7094 1816 194 1872 307 522 0 0 0 1 0 0 0 0 -1
7095 1816 193 1872 307 522 0 0 0 1 0 0 0 0 -1
7096 1816 193 1872 307 522 0 0 0 1 0 0 0 0 -1
7097 1816 193 1872 307 522 0 0 0 1 0 0 0 0 -1
7098 1816 193 1872 307 522 0 0 0 1 0 0 0 0 -1
7099 1816 194 1872 307 522 0 0 0 1 0 0 0 0 -1
7100 1816 194 1872 308 522 0 0 0 1 0 0 0 0 -1
7101 1816 194 1872 307 0 0 0 0 0 0 0 0 0 -1
7102 1816 194 1872 307 0 0 0 0 0 0 0 0 0 -1
7103 1816 194 1872 307 0 0 0 0 0 0 0 0 0 -1
7104 1816 194 1872 307 0 0 0 0 0 0 0 0 0 -1
7105 1816 194 1872 307 0 0 0 0 0 0 0 0 0 -1
7106 1816 194 1872 307 0 0 0 0 0 0 0 0 0 -1
7107 1816 193 1872 307 0 0 0 0 0 0 0 0 0 -1
7108 1816 193 1872 308 0 0 0 0 0 0 0 0 0 -1
7109 1816 194 1871 308 0 0 0 0 0 0 0 0 0 -1
7110 1816 194 1871 308 0 0 0 0 0 0 0 0 0 -1
7111 1816 194 1871 308 0 0 0 0 0 0 0 0 0 -1
7112 1816 194 1871 308 0 0 0 0 0 0 0 0 0 -1
7113 1816 193 1872 307 0 0 0 0 0 0 0 0 0 -1
7114 1816 194 1871 308 0 0 0 0 0 0 0 0 0 -1
7115 1816 193 1871 308 0 0 0 0 0 0 0 0 0 -1
7116 1816 193 1871 308 0 0 0 0 0 0 0 0 0 -1
7117 1816 193 1871 308 0 0 0 0 0 0 0 0 0 -1
7118 1816 193 1872 308 0 0 0 0 0 0 0 0 0 -1
7119 1816 193 1872 307 0 0 0 0 0 0 0 0 0 -1
7120 1816 193 1872 307 0 0 0 0 0 0 0 0 0 -1
7121 1816 193 1872 307 0 0 0 0 0 0 0 0 0 -1
7122 1816 193 1872 307 0 0 0 0 0 0 0 0 0 -1
7123 1816 193 1872 307 0 0 0 0 0 0 0 0 0 -1
7124 1816 193 1872 307 0 0 0 0 0 0 0 0 0 -1
7125 1816 193 1872 307 0 0 0 0 0 0 0 0 0 -1
7126 1816 194 1872 307 0 0 0 0 0 0 0 0 0 -1
7127 1816 193 1872 307 0 0 0 0 0 0 0 0 0 -1
7128 1816 194 1872 307 0 0 0 0 0 0 0 0 0 -1
7129 1816 195 1872 308 0 0 0 0 0 0 0 0 0 -1
7130 1816 195 1872 308 0 0 0 0 0 0 0 0 0 -1
7131 1816 195 1872 308 0 0 0 0 0 0 0 0 0 -1
7132 1815 195 1872 308 0 0 0 0 0 0 0 0 0 -1
7133 1815 195 1872 308 0 0 0 0 0 0 0 0 0 -1
7134 1815 195 1872 308 0 0 0 0 0 0 0 0 0 -1
7135 1815 195 1872 308 0 0 0 0 0 0 0 0 0 -1
7136 1816 195 1872 308 0 0 0 0 0 0 0 0 0 -1
7137 1816 195 1872 308 0 0 0 0 0 0 0 0 0 -1
7138 1816 195 1872 308 0 0 0 0 0 0 0 0 0 -1
7139 1815 195 1872 308 0 0 0 0 0 0 0 0 0 -1
7140 1815 195 1872 308 0 0 0 0 0 0 0 0 0 -1
7141 1815 195 1872 308 0 0 0 0 0 0 0 0 0 -1
7142 1815 195 1872 308 0 0 0 0 0 0 0 0 0 -1
7143 1815 195 1872 308 0 0 0 0 0 0 0 0 0 -1
7144 1815 195 1872 308 0 0 0 0 0 0 0 0 0 -1
7145 1815 195 1872 308 0 0 0 0 0 0 0 0 0 -1
7146 1815 195 1873 308 0 0 0 0 0 0 0 0 0 -1
7147 1815 195 1873 308 0 0 0 0 0 0 0 0 0 -1
7148 1815 196 1873 308 0 0 0 0 0 0 0 0 0 -1
7149 1815 196 1873 308 0 0 0 0 0 0 0 0 0 -1
7150 1815 196 1873 308 0 0 0 0 0 0 0 0 0 -1
7151 1816 196 1873 309 0 0 0 0 0 0 0 0 0 -1
7152 1816 196 1873 309 0 0 0 0 0 0 0 0 0 -1
7153 1816 196 1873 309 0 0 0 0 0 0 0 0 0 -1
7154 1815 196 1873 309 0 0 0 0 0 0 0 0 0 -1
7155 1815 196 1873 309 0 0 0 0 0 0 0 0 0 -1
7156 1816 196 1873 309 0 0 0 0 0 0 0 0 0 -1
7157 1815 196 1873 309 0 0 0 0 0 0 0 0 0 -1
7158 1815 196 1873 309 0 0 0 0 0 0 0 0 0 -1
7159 1815 195 1874 309 0 0 0 0 0 0 0 0 0 -1
7160 1815 194 1874 309 0 0 0 0 0 0 0 0 0 -1
7161 1815 194 1874 309 0 0 0 0 0 0 0 0 0 -1
7162 1815 194 1874 309 0 0 0 0 0 0 0 0 0 -1
7163 1815 194 1874 309 0 0 0 0 0 0 0 0 0 -1
7164 1815 194 1874 309 0 0 0 0 0 0 0 0 0 -1
7165 1815 194 1874 309 0 0 0 0 0 0 0 0 0 -1
7166 1815 194 1874 309 0 0 0 0 0 0 0 0 0 -1
7167 1815 194 1874 309 0 0 0 0 0 0 0 0 0 -1
7168 1815 193 1874 309 0 0 0 0 0 0 0 0 0 -1
7169 1815 195 1874 309 0 0 0 0 0 0 0 0 0 -1
7170 1815 196 1874 309 0 0 0 0 0 0 0 0 0 -1
7171 1815 196 1874 309 0 0 0 0 0 0 0 0 0 -1
7172 1815 195 1874 309 0 0 0 0 0 0 0 0 0 -1
7173 1815 195 1873 309 0 0 0 0 0 0 0 0 0 -1
7174 1815 196 1874 309 0 0 0 0 0 0 0 0 0 -1
7175 1815 196 1874 309 0 0 0 0 0 0 0 0 0 -1
7176 1815 196 1873 309 0 0 0 0 0 0 0 0 0 -1
7177 1815 196 1873 309 0 0 0 0 0 0 0 0 0 -1
7178 1815 195 1873 309 0 0 0 0 0 0 0 0 0 -1
7179 1815 195 1873 308 0 0 0 0 0 0 0 0 0 -1
7180 1815 195 1873 308 0 0 0 0 0 0 0 0 0 -1
7181 1815 195 1873 308 0 0 0 0 0 0 0 0 0 -1
7182 1815 195 1873 308 0 0 0 0 0 0 0 0 0 -1
7183 1814 195 1873 308 0 0 0 0 0 0 0 0 0 -1
7184 1814 195 1873 308 0 0 0 0 0 0 0 0 0 -1
7185 1815 194 1873 308 0 0 0 0 0 0 0 0 0 -1
7186 1815 194 1873 308 0 0 0 0 0 0 0 0 0 -1
7187 1815 194 1873 308 0 0 0 0 0 0 0 0 0 -1
7188 1815 195 1873 308 0 0 0 0 0 0 0 0 0 -1
7189 1815 195 1873 308 0 0 0 0 0 0 0 0 0 -1
7190 1816 195 1873 308 0 0 0 0 0 0 0 0 0 -1
7191 1816 194 1873 308 0 0 0 0 0 0 0 0 0 -1
7192 1816 195 1873 308 0 0 0 0 0 0 0 0 0 -1
7193 1816 195 1873 309 0 0 0 0 0 0 0 0 0 -1
7194 1815 195 1873 308 0 0 0 0 0 0 0 0 0 -1
7195 1815 195 1873 308 0 0 0 0 0 0 0 0 0 -1
7196 1815 195 1873 308 0 0 0 0 0 0 0 0 0 -1
7197 1815 195 1874 308 0 0 0 0 0 0 0 0 0 -1
7198 1815 196 1874 308 0 0 0 0 0 0 0 0 0 -1
7199 1815 196 1874 308 0 0 0 0 0 0 0 0 0 -1
7200 1815 196 1874 308 0 0 0 0 0 0 0 0 0 -1
7201 1815 196 1874 308 0 0 0 0 0 0 0 0 0 -1
7202 1815 195 1874 308 0 0 0 0 0 0 0 0 0 -1
7203 1815 194 1874 308 0 0 0 0 0 0 0 0 0 -1
