frame_idx x1 y1 x2 y2 id conf cls gender age face_x1 face_y1 face_x2 face_y2 face_id
44 797 185 893 409 0 0 0 0 0 0 0 0 0 -1
44 782 100 831 281 2 0 0 0 2 0 0 0 0 -1
44 117 218 193 356 0 0 0 0 0 0 0 0 0 -1
45 793 183 885 407 0 0 0 0 0 0 0 0 0 -1
45 782 100 831 259 2 0 0 0 2 0 0 0 0 -1
45 105 220 173 357 0 0 0 0 0 0 0 0 0 -1
46 791 182 878 407 0 0 0 0 0 0 0 0 0 -1
46 782 100 830 245 2 0 0 0 2 0 0 0 0 -1
46 98 224 167 366 0 0 0 0 0 0 0 0 0 -1
47 789 177 871 404 0 0 0 0 0 0 0 0 0 -1
47 781 100 831 233 2 0 0 0 2 0 0 0 0 -1
47 88 231 164 375 0 0 0 0 0 0 0 0 0 -1
48 789 172 860 401 0 0 0 0 0 0 0 0 0 -1
48 781 100 830 223 2 0 0 0 2 0 0 0 0 -1
48 78 236 160 380 0 0 0 0 0 0 0 0 0 -1
49 786 163 849 391 0 0 0 0 0 0 0 0 0 -1
49 780 100 829 210 2 0 0 0 2 0 0 0 0 -1
49 64 242 150 382 0 0 0 0 0 0 0 0 0 -1
50 784 162 841 379 0 0 0 0 0 0 0 0 0 -1
50 780 100 830 194 2 0 0 0 2 0 0 0 0 -1
50 54 246 132 383 0 0 0 0 0 0 0 0 0 -1
51 783 159 836 374 0 0 0 0 0 0 0 0 0 -1
51 780 100 830 188 2 0 0 0 2 0 0 0 0 -1
51 47 250 125 386 0 0 0 0 0 0 0 0 0 -1
52 783 161 835 371 0 0 0 0 0 0 0 0 0 -1
52 780 100 830 190 2 0 0 0 2 0 0 0 0 -1
52 44 252 121 392 0 0 0 0 0 0 0 0 0 -1
53 787 172 831 366 0 0 0 0 0 0 0 0 0 -1
53 33 255 115 399 0 0 0 0 0 0 0 0 0 -1
54 30 272 105 404 0 0 0 0 0 0 0 0 0 -1
54 781 100 841 286 34 0 0 0 0 0 0 0 0 -1
55 18 273 84 407 0 0 0 0 0 0 0 0 0 -1
55 781 100 841 286 34 0 0 0 0 0 0 0 0 -1
56 781 101 842 286 2 0 0 0 2 0 0 0 0 -1
57 781 101 842 286 2 0 0 0 2 0 0 0 0 -1
58 782 101 841 286 2 0 0 0 2 0 0 0 0 -1
59 781 100 842 287 2 0 0 0 2 0 0 0 0 -1
60 781 100 842 287 2 0 0 0 2 0 0 0 0 -1
61 782 101 842 287 2 0 0 0 2 0 0 0 0 -1
62 781 101 842 287 2 0 0 0 2 0 0 0 0 -1
62 0 245 67 376 37 0 0 0 0 0 0 0 0 -1
63 781 100 842 287 2 0 0 0 2 0 0 0 0 -1
63 6 237 80 373 37 0 0 0 0 0 0 0 0 -1
64 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
64 15 237 92 375 33 0 0 0 1 0 0 0 0 -1
65 782 101 841 287 2 0 0 0 2 0 0 0 0 -1
65 24 230 104 370 33 0 0 0 1 0 0 0 0 -1
66 782 101 841 287 2 0 0 0 2 0 0 0 0 -1
66 31 229 108 366 33 0 0 0 1 0 0 0 0 -1
67 782 101 842 286 2 0 0 0 2 0 0 0 0 -1
67 39 224 107 361 33 0 0 0 1 0 0 0 0 -1
68 782 101 841 287 2 0 0 0 2 0 0 0 0 -1
68 46 223 113 360 33 0 0 0 1 0 0 0 0 -1
69 782 101 841 286 2 0 0 0 2 0 0 0 0 -1
69 51 221 137 359 33 0 0 0 1 0 0 0 0 -1
70 782 101 841 286 2 0 0 0 2 0 0 0 0 -1
70 55 220 147 357 33 0 0 0 1 0 0 0 0 -1
71 782 101 842 286 2 0 0 0 2 0 0 0 0 -1
71 68 214 153 354 33 0 0 0 1 0 0 0 0 -1
72 781 101 842 286 2 0 0 0 2 0 0 0 0 -1
72 76 210 154 351 33 0 0 0 1 0 0 0 0 -1
73 781 101 842 286 2 0 0 0 2 0 0 0 0 -1
73 87 209 154 348 33 0 0 0 1 0 0 0 0 -1
74 781 101 842 286 2 0 0 0 2 0 0 0 0 -1
74 95 206 165 345 33 0 0 0 1 0 0 0 0 -1
75 781 101 842 286 2 0 0 0 2 0 0 0 0 -1
75 103 205 181 344 33 0 0 0 1 0 0 0 0 -1
76 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
76 107 203 187 340 33 0 0 0 1 0 0 0 0 -1
77 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
77 114 198 189 337 33 0 0 0 1 0 0 0 0 -1
78 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
78 124 199 191 336 33 0 0 0 1 0 0 0 0 -1
79 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
79 131 196 214 335 33 0 0 0 1 0 0 0 0 -1
80 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
80 137 191 225 335 33 0 0 0 1 0 0 0 0 -1
81 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
81 150 187 234 335 33 0 0 0 1 0 0 0 0 -1
82 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
82 159 185 238 334 33 0 0 0 1 0 0 0 0 -1
83 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
83 168 179 239 328 33 0 0 0 1 0 0 0 0 -1
84 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
84 176 177 245 326 0 0 0 0 0 0 0 0 0 -1
85 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
85 179 175 266 324 0 0 0 0 0 0 0 0 0 -1
86 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
86 182 173 276 321 0 0 0 0 0 0 0 0 0 -1
87 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
87 195 172 280 320 0 0 0 0 0 0 0 0 0 -1
88 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
88 206 170 281 319 0 0 0 0 0 0 0 0 0 -1
89 782 101 842 286 2 0 0 0 2 0 0 0 0 -1
89 216 166 290 319 0 0 0 0 0 0 0 0 0 -1
90 782 101 842 286 2 0 0 0 2 0 0 0 0 -1
90 225 163 310 320 0 0 0 0 0 0 0 0 0 -1
91 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
91 233 162 326 319 0 0 0 0 0 0 0 0 0 -1
92 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
92 240 161 333 318 0 0 0 0 0 0 0 0 0 -1
93 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
93 250 158 336 314 0 0 0 0 0 0 0 0 0 -1
94 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
94 252 155 336 310 0 0 0 0 0 0 0 0 0 -1
95 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
95 264 153 351 307 0 0 0 0 0 0 0 0 0 -1
96 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
96 268 152 369 306 0 0 0 0 0 0 0 0 0 -1
97 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
97 281 150 379 303 0 0 0 0 0 0 0 0 0 -1
98 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
98 296 148 384 302 0 0 0 0 0 0 0 0 0 -1
99 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
99 312 144 384 300 0 0 0 0 0 0 0 0 0 -1
100 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
100 321 141 393 299 0 0 0 0 0 0 0 0 0 -1
101 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
101 334 139 420 298 0 0 0 0 0 0 0 0 0 -1
102 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
102 347 139 435 298 0 0 0 0 0 0 0 0 0 -1
103 781 101 842 286 2 0 0 0 2 0 0 0 0 -1
103 358 137 442 296 0 0 0 0 0 0 0 0 0 -1
104 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
104 368 132 444 292 0 0 0 0 0 0 0 0 0 -1
105 781 101 842 286 2 0 0 0 2 0 0 0 0 -1
105 381 126 447 290 0 0 0 0 0 0 0 0 0 -1
106 781 101 842 286 2 0 0 0 2 0 0 0 0 -1
106 388 122 450 288 0 0 0 0 0 0 0 0 0 -1
107 781 101 842 286 2 0 0 0 2 0 0 0 0 -1
107 392 124 458 287 0 0 0 0 0 0 0 0 0 -1
108 781 101 842 286 2 0 0 0 2 0 0 0 0 -1
108 401 121 466 284 0 0 0 0 0 0 0 0 0 -1
109 782 101 842 286 2 0 0 0 2 0 0 0 0 -1
110 782 101 842 287 2 0 0 0 2 0 0 0 0 -1
110 433 116 493 238 45 0 0 0 0 0 0 0 0 -1
111 782 101 842 287 2 0 0 0 2 0 0 0 0 -1
111 441 115 502 236 45 0 0 0 0 0 0 0 0 -1
112 782 101 842 286 2 0 0 0 2 0 0 0 0 -1
112 455 115 503 233 0 0 0 0 0 0 0 0 0 -1
113 781 101 842 286 2 0 0 0 2 0 0 0 0 -1
114 782 101 842 287 2 0 0 0 2 0 0 0 0 -1
115 782 101 842 287 2 0 0 0 2 0 0 0 0 -1
116 781 99 842 287 2 0 0 0 2 0 0 0 0 -1
117 781 98 842 286 2 0 0 0 2 0 0 0 0 -1
118 781 98 842 286 2 0 0 0 2 0 0 0 0 -1
119 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
120 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
121 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
122 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
123 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
124 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
125 781 100 843 286 2 0 0 0 2 0 0 0 0 -1
126 781 100 843 286 2 0 0 0 2 0 0 0 0 -1
127 781 100 843 286 2 0 0 0 2 0 0 0 0 -1
128 781 100 843 286 2 0 0 0 2 0 0 0 0 -1
129 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
130 781 100 842 286 2 0 0 0 2 0 0 0 0 -1
131 781 99 842 286 2 0 0 0 2 0 0 0 0 -1
132 781 99 842 286 2 0 0 0 2 0 0 0 0 -1
133 781 99 842 286 2 0 0 0 2 0 0 0 0 -1
134 781 99 842 286 2 0 0 0 2 0 0 0 0 -1
135 781 98 842 286 2 0 0 0 2 0 0 0 0 -1
136 781 97 842 286 2 0 0 0 2 0 0 0 0 -1
137 781 97 842 286 2 0 0 0 2 0 0 0 0 -1
138 781 95 838 286 2 0 0 0 2 0 0 0 0 -1
139 782 95 833 288 2 0 0 0 2 0 0 0 0 -1
140 782 99 832 288 2 0 0 0 2 0 0 0 0 -1
141 782 100 834 289 2 0 0 0 2 0 0 0 0 -1
142 782 100 836 289 2 0 0 0 2 0 0 0 0 -1
143 782 100 839 289 2 0 0 0 2 0 0 0 0 -1
144 783 101 840 289 2 0 0 0 2 0 0 0 0 -1
145 783 101 842 289 2 0 0 0 2 0 0 0 0 -1
146 783 101 843 288 2 0 0 0 2 0 0 0 0 -1
147 783 101 843 288 2 0 0 0 2 0 0 0 0 -1
148 783 101 843 288 2 0 0 0 2 0 0 0 0 -1
149 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
150 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
151 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
152 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
153 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
154 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
155 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
156 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
157 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
158 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
159 783 101 843 288 2 0 0 0 2 0 0 0 0 -1
160 783 101 843 288 2 0 0 0 2 0 0 0 0 -1
161 783 101 843 288 2 0 0 0 2 0 0 0 0 -1
162 783 101 843 288 2 0 0 0 2 0 0 0 0 -1
163 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
164 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
165 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
166 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
167 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
168 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
169 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
170 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
171 782 101 844 288 2 0 0 0 2 0 0 0 0 -1
172 782 101 844 288 2 0 0 0 2 0 0 0 0 -1
173 782 101 844 288 2 0 0 0 2 0 0 0 0 -1
174 782 101 844 288 2 0 0 0 2 0 0 0 0 -1
175 782 101 844 288 2 0 0 0 2 0 0 0 0 -1
176 782 101 844 288 2 0 0 0 2 0 0 0 0 -1
177 782 100 845 288 2 0 0 0 2 0 0 0 0 -1
178 782 100 844 288 2 0 0 0 2 0 0 0 0 -1
179 782 100 844 288 2 0 0 0 2 0 0 0 0 -1
180 783 100 844 288 2 0 0 0 2 0 0 0 0 -1
181 783 100 844 288 2 0 0 0 2 0 0 0 0 -1
182 783 100 844 288 2 0 0 0 2 0 0 0 0 -1
183 783 100 844 288 2 0 0 0 2 0 0 0 0 -1
184 783 100 844 288 2 0 0 0 2 0 0 0 0 -1
185 783 100 844 288 2 0 0 0 2 0 0 0 0 -1
186 783 100 844 288 2 0 0 0 2 0 0 0 0 -1
187 783 100 844 288 2 0 0 0 2 0 0 0 0 -1
188 783 100 844 288 2 0 0 0 2 0 0 0 0 -1
189 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
190 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
191 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
192 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
193 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
194 783 100 844 288 2 0 0 0 2 0 0 0 0 -1
195 783 100 844 288 2 0 0 0 2 0 0 0 0 -1
196 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
197 783 101 843 288 2 0 0 0 2 0 0 0 0 -1
198 783 101 843 288 2 0 0 0 2 0 0 0 0 -1
199 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
200 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
201 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
202 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
203 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
204 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
205 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
206 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
207 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
208 782 101 844 288 2 0 0 0 2 0 0 0 0 -1
209 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
210 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
211 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
212 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
213 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
214 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
215 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
216 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
217 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
218 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
219 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
220 782 101 844 288 2 0 0 0 2 0 0 0 0 -1
221 782 101 844 288 2 0 0 0 2 0 0 0 0 -1
222 782 101 844 288 2 0 0 0 2 0 0 0 0 -1
223 782 101 844 288 2 0 0 0 2 0 0 0 0 -1
224 782 101 844 288 2 0 0 0 2 0 0 0 0 -1
225 782 101 844 288 2 0 0 0 2 0 0 0 0 -1
226 782 101 844 288 2 0 0 0 2 0 0 0 0 -1
227 782 101 844 288 2 0 0 0 2 0 0 0 0 -1
228 782 101 844 288 2 0 0 0 2 0 0 0 0 -1
229 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
230 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
231 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
232 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
233 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
234 783 101 844 288 2 0 0 0 2 0 0 0 0 -1
235 784 101 845 288 2 0 0 0 2 0 0 0 0 -1
236 784 100 845 288 2 0 0 0 2 0 0 0 0 -1
237 784 100 845 288 2 0 0 0 2 0 0 0 0 -1
238 784 100 845 288 2 0 0 0 2 0 0 0 0 -1
239 784 100 846 288 2 0 0 0 2 0 0 0 0 -1
240 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
241 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
242 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
243 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
244 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
245 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
246 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
247 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
248 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
249 784 100 846 288 2 0 0 0 2 0 0 0 0 -1
250 784 100 846 288 2 0 0 0 2 0 0 0 0 -1
251 784 100 846 288 2 0 0 0 2 0 0 0 0 -1
252 784 100 846 288 2 0 0 0 2 0 0 0 0 -1
253 784 100 846 288 2 0 0 0 2 0 0 0 0 -1
254 784 100 846 288 2 0 0 0 2 0 0 0 0 -1
255 784 100 846 288 2 0 0 0 2 0 0 0 0 -1
256 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
257 784 100 846 288 2 0 0 0 2 0 0 0 0 -1
258 784 100 846 288 2 0 0 0 2 0 0 0 0 -1
259 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
260 783 100 845 288 2 0 0 0 2 0 0 0 0 -1
261 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
262 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
263 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
264 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
265 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
266 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
267 783 100 845 288 2 0 0 0 2 0 0 0 0 -1
268 783 100 845 288 2 0 0 0 2 0 0 0 0 -1
269 783 100 845 288 2 0 0 0 2 0 0 0 0 -1
270 783 100 845 288 2 0 0 0 2 0 0 0 0 -1
271 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
272 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
273 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
274 783 100 845 288 2 0 0 0 2 0 0 0 0 -1
275 783 100 845 288 2 0 0 0 2 0 0 0 0 -1
276 783 100 845 288 2 0 0 0 2 0 0 0 0 -1
277 783 100 845 288 2 0 0 0 2 0 0 0 0 -1
278 783 100 845 288 2 0 0 0 2 0 0 0 0 -1
279 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
280 783 100 846 288 2 0 0 0 2 0 0 0 0 -1
281 783 101 845 288 2 0 0 0 2 0 0 0 0 -1
282 783 101 845 288 2 0 0 0 2 0 0 0 0 -1
283 784 100 845 288 2 0 0 0 2 0 0 0 0 -1
284 784 100 845 288 2 0 0 0 2 0 0 0 0 -1
285 784 100 845 288 2 0 0 0 2 0 0 0 0 -1
286 784 100 845 288 2 0 0 0 2 0 0 0 0 -1
287 784 100 845 288 2 0 0 0 2 0 0 0 0 -1
288 784 100 845 288 2 0 0 0 2 0 0 0 0 -1
289 784 100 845 288 2 0 0 0 2 0 0 0 0 -1
290 784 100 845 288 2 0 0 0 2 0 0 0 0 -1
291 784 100 844 288 2 0 0 0 2 0 0 0 0 -1
292 784 100 844 288 2 0 0 0 2 0 0 0 0 -1
293 784 100 844 288 2 0 0 0 2 0 0 0 0 -1
294 784 100 844 288 2 0 0 0 2 0 0 0 0 -1
295 784 100 844 288 2 0 0 0 2 0 0 0 0 -1
296 784 100 844 288 2 0 0 0 2 0 0 0 0 -1
297 784 100 844 288 2 0 0 0 2 0 0 0 0 -1
298 784 100 844 288 2 0 0 0 2 0 0 0 0 -1
299 783 100 844 288 2 0 0 0 2 0 0 0 0 -1
300 783 100 844 288 2 0 0 0 2 0 0 0 0 -1
301 783 100 844 288 2 0 0 0 2 0 0 0 0 -1
302 783 100 844 288 2 0 0 0 2 0 0 0 0 -1
