frame_idx x1 y1 x2 y2 id conf cls gender age face_x1 face_y1 face_x2 face_y2 face_id
13 1669 102 1755 337 11 0 0 1 2 0 0 0 0 -1
13 760 517 974 639 12 0 0 1 2 0 0 0 0 -1
13 1662 48 1756 219 18 0 0 0 3 0 0 0 0 -1
14 1666 98 1754 337 11 0 0 1 2 0 0 0 0 -1
14 760 513 976 640 12 0 0 1 2 0 0 0 0 -1
14 1662 48 1758 218 18 0 0 0 3 0 0 0 0 -1
15 1665 94 1753 337 11 0 0 1 2 0 0 0 0 -1
15 760 511 976 638 12 0 0 1 2 0 0 0 0 -1
15 1665 51 1758 222 18 0 0 0 3 0 0 0 0 -1
16 1665 94 1753 337 11 0 0 1 2 0 0 0 0 -1
16 761 509 977 637 12 0 0 1 2 0 0 0 0 -1
17 1670 99 1753 338 11 0 0 1 2 0 0 0 0 -1
17 761 509 976 637 12 0 0 1 2 0 0 0 0 -1
18 1674 101 1753 338 11 0 0 1 2 0 0 0 0 -1
18 761 510 975 639 12 0 0 1 2 0 0 0 0 -1
19 1675 97 1754 337 11 0 0 1 2 0 0 0 0 -1
19 761 510 975 639 12 0 0 1 2 0 0 0 0 -1
20 1675 97 1753 337 11 0 0 1 2 0 0 0 0 -1
20 762 513 973 636 12 0 0 1 2 0 0 0 0 -1
21 1673 94 1753 336 11 0 0 1 2 0 0 0 0 -1
21 762 513 973 636 12 0 0 1 2 0 0 0 0 -1
22 1672 93 1753 336 11 0 0 1 2 0 0 0 0 -1
22 762 516 972 636 12 0 0 1 2 0 0 0 0 -1
23 1671 90 1753 336 11 0 0 0 2 0 0 0 0 -1
23 762 520 972 637 12 0 0 1 2 0 0 0 0 -1
24 1672 86 1752 336 11 0 0 0 2 0 0 0 0 -1
24 762 514 974 639 12 0 0 1 2 0 0 0 0 -1
25 1672 81 1752 337 11 0 0 0 2 0 0 0 0 -1
25 763 513 974 638 12 0 0 1 2 0 0 0 0 -1
26 1672 83 1752 337 11 0 0 0 2 0 0 0 0 -1
26 763 516 973 638 12 0 0 1 2 0 0 0 0 -1
27 1672 86 1751 337 11 0 0 0 2 0 0 0 0 -1
27 763 515 974 639 12 0 0 1 2 0 0 0 0 -1
28 1671 88 1751 337 11 0 0 0 2 0 0 0 0 -1
28 763 515 973 640 12 0 0 1 2 0 0 0 0 -1
29 1671 91 1751 337 11 0 0 0 2 0 0 0 0 -1
29 764 515 973 641 12 0 0 1 2 0 0 0 0 -1
30 1671 89 1752 338 11 0 0 0 2 0 0 0 0 -1
30 764 514 973 640 12 0 0 1 2 0 0 0 0 -1
31 1671 87 1752 338 11 0 0 0 2 0 0 0 0 -1
31 764 511 975 639 12 0 0 1 2 0 0 0 0 -1
32 1672 93 1754 339 11 0 0 0 2 0 0 0 0 -1
32 764 511 975 637 12 0 0 1 2 0 0 0 0 -1
33 1663 94 1754 340 11 0 0 0 2 0 0 0 0 -1
33 764 510 977 637 12 0 0 1 2 0 0 0 0 -1
34 1662 90 1754 342 11 0 0 0 2 0 0 0 0 -1
34 764 509 977 639 12 0 0 1 2 0 0 0 0 -1
35 1670 93 1753 335 11 0 0 0 2 0 0 0 0 -1
35 763 509 978 639 12 0 0 1 2 0 0 0 0 -1
35 1664 54 1738 253 24 0 0 0 0 0 0 0 0 -1
36 1683 102 1752 332 11 0 0 0 2 0 0 0 0 -1
36 763 510 977 640 12 0 0 1 2 0 0 0 0 -1
36 1663 51 1736 255 24 0 0 0 0 0 0 0 0 -1
37 1682 81 1751 344 11 0 0 0 2 0 0 0 0 -1
37 763 510 977 640 12 0 0 1 2 0 0 0 0 -1
37 1659 50 1733 252 24 0 0 1 1 0 0 0 0 -1
38 763 511 976 641 12 0 0 1 2 0 0 0 0 -1
38 1652 47 1734 253 24 0 0 1 1 0 0 0 0 -1
39 763 510 976 642 12 0 0 1 2 0 0 0 0 -1
39 1649 45 1735 255 24 0 0 1 1 0 0 0 0 -1
40 763 510 976 642 12 0 0 1 2 0 0 0 0 -1
40 1644 45 1735 257 24 0 0 1 1 0 0 0 0 -1
41 763 511 976 641 12 0 0 1 2 0 0 0 0 -1
41 1643 45 1738 258 24 0 0 1 1 0 0 0 0 -1
42 764 511 976 641 12 0 0 1 2 0 0 0 0 -1
42 1641 47 1741 258 24 0 0 1 1 0 0 0 0 -1
43 764 512 977 640 12 0 0 1 2 0 0 0 0 -1
43 1640 47 1739 258 24 0 0 1 1 0 0 0 0 -1
44 764 512 977 639 12 0 0 1 2 0 0 0 0 -1
44 1642 48 1741 257 24 0 0 1 1 0 0 0 0 -1
45 764 511 977 639 12 0 0 1 2 0 0 0 0 -1
45 1642 48 1739 257 24 0 0 1 1 0 0 0 0 -1
46 764 511 977 640 12 0 0 1 2 0 0 0 0 -1
46 1644 47 1738 257 24 0 0 1 1 0 0 0 0 -1
47 765 511 979 639 12 0 0 1 2 0 0 0 0 -1
47 1646 47 1735 257 24 0 0 1 1 0 0 0 0 -1
48 767 514 980 637 12 0 0 1 2 0 0 0 0 -1
48 1647 44 1734 256 24 0 0 1 1 0 0 0 0 -1
49 772 515 983 639 12 0 0 1 2 0 0 0 0 -1
49 1649 39 1732 256 24 0 0 1 1 0 0 0 0 -1
50 779 514 992 641 12 0 0 1 2 0 0 0 0 -1
50 1649 41 1732 255 24 0 0 1 1 0 0 0 0 -1
51 785 516 998 639 12 0 0 1 2 0 0 0 0 -1
51 1651 42 1728 256 24 0 0 1 1 0 0 0 0 -1
52 793 513 1010 639 12 0 0 1 2 0 0 0 0 -1
52 1652 41 1727 256 24 0 0 1 1 0 0 0 0 -1
53 804 516 1017 643 12 0 0 1 2 0 0 0 0 -1
53 1653 41 1730 256 24 0 0 1 1 0 0 0 0 -1
54 813 517 1028 640 12 0 0 1 2 0 0 0 0 -1
54 1653 42 1728 256 24 0 0 1 1 0 0 0 0 -1
55 824 522 1041 640 12 0 0 1 2 0 0 0 0 -1
55 1653 42 1726 255 24 0 0 1 1 0 0 0 0 -1
56 835 524 1051 645 12 0 0 1 2 0 0 0 0 -1
56 1652 41 1727 254 24 0 0 1 1 0 0 0 0 -1
57 849 523 1065 642 12 0 0 1 2 0 0 0 0 -1
57 1650 42 1727 255 24 0 0 1 2 0 0 0 0 -1
58 862 526 1079 647 12 0 0 1 2 0 0 0 0 -1
58 1648 42 1727 255 24 0 0 1 2 0 0 0 0 -1
59 875 532 1096 647 12 0 0 1 2 0 0 0 0 -1
59 1648 42 1727 255 24 0 0 1 2 0 0 0 0 -1
60 892 528 1116 652 12 0 0 1 2 0 0 0 0 -1
60 1648 42 1727 255 24 0 0 1 2 0 0 0 0 -1
61 909 533 1134 653 12 0 0 1 2 0 0 0 0 -1
61 1648 41 1727 255 24 0 0 1 2 0 0 0 0 -1
62 929 530 1155 656 12 0 0 1 2 0 0 0 0 -1
62 1647 42 1726 255 24 0 0 1 2 0 0 0 0 -1
63 950 528 1176 659 12 0 0 1 2 0 0 0 0 -1
63 1648 42 1726 255 24 0 0 1 2 0 0 0 0 -1
64 1008 530 1196 660 12 0 0 1 2 0 0 0 0 -1
64 1648 43 1725 255 24 0 0 1 2 0 0 0 0 -1
65 1052 530 1227 662 12 0 0 1 2 0 0 0 0 -1
65 1650 43 1724 255 24 0 0 1 2 0 0 0 0 -1
66 1079 532 1254 662 12 0 0 1 2 0 0 0 0 -1
66 1650 43 1725 255 24 0 0 1 2 0 0 0 0 -1
67 1102 530 1290 665 12 0 0 1 2 1196 547 1239 603 0
67 1649 42 1725 255 24 0 0 1 2 0 0 0 0 -1
68 1125 532 1300 668 12 0 0 1 2 0 0 0 0 -1
68 1650 43 1725 255 24 0 0 1 2 0 0 0 0 -1
69 1141 532 1331 670 12 0 0 1 2 0 0 0 0 -1
69 1650 42 1724 255 24 0 0 1 2 0 0 0 0 -1
70 1166 531 1343 672 12 0 0 1 2 0 0 0 0 -1
70 1650 42 1725 255 24 0 0 1 2 0 0 0 0 -1
71 1187 537 1380 674 12 0 0 1 2 0 0 0 0 -1
71 1650 42 1725 256 24 0 0 1 2 0 0 0 0 -1
72 1219 544 1397 672 12 0 0 1 2 0 0 0 0 -1
72 1650 42 1726 256 24 0 0 1 2 0 0 0 0 -1
73 1198 544 1425 680 12 0 0 1 2 0 0 0 0 -1
73 1649 42 1731 256 24 0 0 1 2 0 0 0 0 -1
74 1203 549 1440 680 12 0 0 1 2 0 0 0 0 -1
74 1650 41 1734 256 24 0 0 1 2 0 0 0 0 -1
75 1220 550 1466 682 12 0 0 1 2 0 0 0 0 -1
75 1649 39 1740 256 24 0 0 1 2 0 0 0 0 -1
76 1242 554 1490 686 12 0 0 1 2 0 0 0 0 -1
76 1651 35 1741 257 24 0 0 1 2 0 0 0 0 -1
77 1268 557 1514 691 12 0 0 1 2 0 0 0 0 -1
77 1652 32 1741 257 24 0 0 1 2 0 0 0 0 -1
78 1295 557 1542 693 12 0 0 1 2 0 0 0 0 -1
78 1651 27 1742 257 24 0 0 1 2 0 0 0 0 -1
79 1322 561 1565 695 12 0 0 1 2 0 0 0 0 -1
79 1651 31 1743 257 24 0 0 1 2 0 0 0 0 -1
80 1350 575 1590 698 12 0 0 1 2 0 0 0 0 -1
80 1651 32 1744 257 24 0 0 1 2 0 0 0 0 -1
81 1381 577 1621 701 12 0 0 1 2 0 0 0 0 -1
81 1651 32 1744 256 24 0 0 1 2 0 0 0 0 -1
82 1410 575 1650 703 12 0 0 1 2 0 0 0 0 -1
82 1651 33 1742 256 24 0 0 1 2 0 0 0 0 -1
83 1442 580 1678 706 12 0 0 1 2 0 0 0 0 -1
83 1650 33 1743 256 24 0 0 1 2 0 0 0 0 -1
84 1476 580 1709 711 12 0 0 1 2 0 0 0 0 -1
84 1649 33 1743 256 24 0 0 1 2 0 0 0 0 -1
85 1507 581 1742 712 12 0 0 1 2 0 0 0 0 -1
85 1650 32 1743 257 24 0 0 1 2 0 0 0 0 -1
86 1549 581 1780 717 12 0 0 1 2 0 0 0 0 -1
86 1649 32 1743 257 24 0 0 1 2 0 0 0 0 -1
87 1582 587 1804 721 12 0 0 1 2 0 0 0 0 -1
87 1652 31 1743 257 24 0 0 1 2 0 0 0 0 -1
88 1624 592 1837 724 12 0 0 1 2 0 0 0 0 -1
88 1656 30 1742 257 24 0 0 1 2 0 0 0 0 -1
89 1651 591 1864 726 12 0 0 1 2 0 0 0 0 -1
89 1658 32 1739 257 24 0 0 1 2 0 0 0 0 -1
90 1686 597 1892 730 12 0 0 1 2 0 0 0 0 -1
90 1660 38 1732 256 24 0 0 1 2 0 0 0 0 -1
91 1717 599 1920 734 12 0 0 1 2 0 0 0 0 -1
91 1660 42 1737 255 24 0 0 1 2 0 0 0 0 -1
92 1746 604 1920 736 12 0 0 1 2 0 0 0 0 -1
92 1660 42 1736 255 24 0 0 1 2 0 0 0 0 -1
93 1773 607 1920 736 12 0 0 1 2 0 0 0 0 -1
93 1660 44 1736 255 24 0 0 1 2 0 0 0 0 -1
94 1653 49 1742 255 24 0 0 1 2 0 0 0 0 -1
95 1650 44 1740 255 24 0 0 1 2 0 0 0 0 -1
96 1645 45 1731 254 24 0 0 1 2 0 0 0 0 -1
97 1643 48 1741 255 24 0 0 1 2 0 0 0 0 -1
98 1647 49 1745 256 24 0 0 1 2 0 0 0 0 -1
99 1646 50 1746 256 24 0 0 1 2 0 0 0 0 -1
100 1644 47 1745 256 24 0 0 1 2 0 0 0 0 -1
101 1649 46 1746 255 24 0 0 1 2 0 0 0 0 -1
102 1656 47 1742 255 24 0 0 1 2 0 0 0 0 -1
103 1662 50 1738 255 24 0 0 1 2 0 0 0 0 -1
104 1665 52 1734 256 24 0 0 1 2 0 0 0 0 -1
105 1665 52 1733 256 24 0 0 1 2 0 0 0 0 -1
106 1665 52 1730 256 24 0 0 1 2 0 0 0 0 -1
107 1664 52 1728 257 24 0 0 1 2 0 0 0 0 -1
108 1660 49 1726 256 24 0 0 1 2 0 0 0 0 -1
109 1658 47 1725 257 24 0 0 1 2 0 0 0 0 -1
110 1658 46 1723 256 24 0 0 1 2 0 0 0 0 -1
111 1653 44 1719 257 24 0 0 1 2 0 0 0 0 -1
112 1650 44 1716 255 24 0 0 1 2 0 0 0 0 -1
113 1647 44 1714 255 24 0 0 1 2 0 0 0 0 -1
114 1644 44 1713 255 24 0 0 1 2 0 0 0 0 -1
115 1645 44 1713 256 24 0 0 1 2 0 0 0 0 -1
116 1644 43 1714 255 24 0 0 1 2 0 0 0 0 -1
117 1640 43 1716 255 24 0 0 1 2 0 0 0 0 -1
118 1638 43 1716 254 24 0 0 1 2 0 0 0 0 -1
119 1638 43 1716 254 24 0 0 1 2 0 0 0 0 -1
120 1645 43 1718 254 24 0 0 1 2 0 0 0 0 -1
121 1654 43 1723 255 24 0 0 1 2 0 0 0 0 -1
122 1654 44 1722 254 24 0 0 1 2 0 0 0 0 -1
123 1647 46 1721 255 24 0 0 1 2 0 0 0 0 -1
124 1646 47 1719 256 24 0 0 1 2 0 0 0 0 -1
125 1647 47 1718 256 24 0 0 1 2 0 0 0 0 -1
126 1649 48 1718 256 24 0 0 1 2 0 0 0 0 -1
127 1647 49 1720 255 24 0 0 1 2 0 0 0 0 -1
128 1643 48 1722 255 24 0 0 1 2 0 0 0 0 -1
129 1641 48 1719 255 24 0 0 1 2 0 0 0 0 -1
130 1639 49 1720 256 24 0 0 1 2 0 0 0 0 -1
131 1638 49 1720 256 24 0 0 1 2 0 0 0 0 -1
132 1638 49 1720 256 24 0 0 1 2 0 0 0 0 -1
133 1639 49 1723 256 24 0 0 1 2 0 0 0 0 -1
134 1639 47 1727 255 24 0 0 1 2 0 0 0 0 -1
155 1661 50 1734 253 24 0 0 1 2 0 0 0 0 -1
156 1661 50 1742 254 24 0 0 1 2 0 0 0 0 -1
157 1660 50 1743 254 24 0 0 1 2 0 0 0 0 -1
158 1661 50 1744 255 24 0 0 1 2 0 0 0 0 -1
159 1658 49 1743 255 24 0 0 1 2 0 0 0 0 -1
160 1657 48 1738 256 24 0 0 1 2 0 0 0 0 -1
161 1658 49 1731 256 24 0 0 1 2 0 0 0 0 -1
162 1659 49 1731 255 24 0 0 1 2 0 0 0 0 -1
163 1650 48 1740 255 24 0 0 1 2 0 0 0 0 -1
164 1646 50 1748 255 24 0 0 1 2 0 0 0 0 -1
165 1645 49 1752 255 24 0 0 1 2 0 0 0 0 -1
166 1644 49 1753 255 24 0 0 1 2 0 0 0 0 -1
167 1646 48 1752 254 24 0 0 1 2 0 0 0 0 -1
168 1645 49 1753 255 24 0 0 1 2 0 0 0 0 -1
169 1645 46 1753 255 24 0 0 1 2 0 0 0 0 -1
170 1646 45 1754 255 24 0 0 1 2 0 0 0 0 -1
171 1648 48 1753 256 24 0 0 1 2 0 0 0 0 -1
172 1653 49 1754 255 24 0 0 1 2 0 0 0 0 -1
173 1657 49 1754 254 24 0 0 1 2 0 0 0 0 -1
174 1661 49 1754 254 24 0 0 1 2 0 0 0 0 -1
175 1664 49 1753 254 24 0 0 1 2 0 0 0 0 -1
176 1665 49 1752 254 24 0 0 1 2 0 0 0 0 -1
177 1664 50 1752 254 24 0 0 1 2 0 0 0 0 -1
178 1665 50 1753 254 24 0 0 1 2 0 0 0 0 -1
179 1657 51 1749 256 24 0 0 1 2 0 0 0 0 -1
180 1655 52 1741 257 24 0 0 1 2 0 0 0 0 -1
181 1651 50 1735 257 24 0 0 1 2 0 0 0 0 -1
182 1649 51 1728 255 24 0 0 1 2 0 0 0 0 -1
183 1649 49 1726 255 24 0 0 1 2 0 0 0 0 -1
184 1649 48 1725 255 24 0 0 1 2 0 0 0 0 -1
185 1647 51 1726 255 24 0 0 1 2 0 0 0 0 -1
186 1648 55 1730 255 24 0 0 1 2 0 0 0 0 -1
187 1649 51 1733 255 24 0 0 1 2 0 0 0 0 -1
188 1651 52 1736 255 24 0 0 1 2 0 0 0 0 -1
189 1654 53 1738 255 24 0 0 1 2 0 0 0 0 -1
190 1655 55 1736 255 24 0 0 1 2 0 0 0 0 -1
191 1657 55 1732 254 24 0 0 1 2 0 0 0 0 -1
192 1657 53 1730 255 24 0 0 1 2 0 0 0 0 -1
193 1657 49 1732 255 24 0 0 1 2 0 0 0 0 -1
194 1656 49 1732 255 24 0 0 1 2 0 0 0 0 -1
197 1655 51 1727 255 24 0 0 1 2 0 0 0 0 -1
198 1658 52 1727 253 24 0 0 1 2 0 0 0 0 -1
199 1649 55 1730 254 24 0 0 1 2 0 0 0 0 -1
200 1651 63 1727 254 24 0 0 1 2 0 0 0 0 -1
201 1642 64 1734 256 24 0 0 1 2 0 0 0 0 -1
202 1637 66 1739 256 24 0 0 1 2 0 0 0 0 -1
203 1642 70 1726 257 24 0 0 1 2 0 0 0 0 -1
204 1619 70 1728 256 24 0 0 1 2 0 0 0 0 -1
205 1617 68 1733 254 24 0 0 1 2 0 0 0 0 -1
206 1618 71 1732 254 24 0 0 1 2 0 0 0 0 -1
207 1620 73 1733 255 24 0 0 1 2 0 0 0 0 -1
208 1622 72 1733 257 24 0 0 1 2 0 0 0 0 -1
209 1625 72 1732 258 24 0 0 1 2 0 0 0 0 -1
210 1631 71 1728 258 24 0 0 1 2 0 0 0 0 -1
211 1637 69 1729 258 24 0 0 1 2 0 0 0 0 -1
212 1640 67 1731 258 24 0 0 1 2 0 0 0 0 -1
213 1643 67 1728 259 24 0 0 1 2 0 0 0 0 -1
214 1643 67 1729 258 24 0 0 1 2 0 0 0 0 -1
215 1641 66 1730 258 24 0 0 1 2 0 0 0 0 -1
216 1641 66 1731 258 24 0 0 1 2 0 0 0 0 -1
217 1639 67 1730 259 24 0 0 1 2 0 0 0 0 -1
218 1636 66 1731 259 24 0 0 1 2 0 0 0 0 -1
219 1632 65 1733 258 24 0 0 1 2 0 0 0 0 -1
220 1629 66 1733 258 24 0 0 1 2 0 0 0 0 -1
221 1626 66 1733 257 24 0 0 1 2 0 0 0 0 -1
222 1625 63 1735 256 24 0 0 1 2 0 0 0 0 -1
223 1623 64 1734 256 24 0 0 1 2 0 0 0 0 -1
224 1621 63 1734 256 24 0 0 1 2 0 0 0 0 -1
225 1622 60 1734 256 24 0 0 1 2 0 0 0 0 -1
226 1625 56 1735 257 24 0 0 1 2 0 0 0 0 -1
227 1628 53 1735 258 24 0 0 1 2 0 0 0 0 -1
228 1633 58 1729 257 24 0 0 1 2 0 0 0 0 -1
229 1637 56 1734 259 24 0 0 1 2 0 0 0 0 -1
230 1637 55 1734 258 24 0 0 1 2 0 0 0 0 -1
231 1632 57 1732 258 24 0 0 1 2 0 0 0 0 -1
232 1631 56 1731 255 24 0 0 1 2 0 0 0 0 -1
233 1631 56 1736 254 24 0 0 1 2 0 0 0 0 -1
234 1635 56 1743 256 24 0 0 1 2 0 0 0 0 -1
235 1632 54 1740 258 24 0 0 1 2 0 0 0 0 -1
236 1634 51 1739 261 24 0 0 1 2 0 0 0 0 -1
237 1634 50 1740 261 24 0 0 1 2 0 0 0 0 -1
238 1631 50 1735 259 24 0 0 1 2 0 0 0 0 -1
239 1629 51 1735 259 24 0 0 1 2 0 0 0 0 -1
240 1629 50 1733 259 24 0 0 1 2 0 0 0 0 -1
241 1629 51 1734 259 24 0 0 1 2 0 0 0 0 -1
242 1629 52 1729 259 24 0 0 1 2 0 0 0 0 -1
243 1629 52 1726 259 24 0 0 1 2 0 0 0 0 -1
244 1629 49 1725 260 24 0 0 1 2 0 0 0 0 -1
245 1629 48 1724 260 24 0 0 1 2 0 0 0 0 -1
246 1629 50 1725 260 24 0 0 1 2 0 0 0 0 -1
247 1629 49 1725 260 24 0 0 1 2 0 0 0 0 -1
248 1629 49 1724 260 24 0 0 1 2 0 0 0 0 -1
249 1629 49 1723 261 24 0 0 1 2 0 0 0 0 -1
250 1629 50 1723 261 24 0 0 1 2 0 0 0 0 -1
251 1629 48 1722 261 24 0 0 1 2 0 0 0 0 -1
252 1629 49 1721 261 24 0 0 1 2 0 0 0 0 -1
253 1629 49 1721 261 24 0 0 1 2 0 0 0 0 -1
254 1629 48 1721 261 24 0 0 1 2 0 0 0 0 -1
255 1628 50 1721 262 24 0 0 1 2 0 0 0 0 -1
256 1628 49 1720 262 24 0 0 1 2 0 0 0 0 -1
257 1629 48 1721 260 24 0 0 1 2 0 0 0 0 -1
258 1630 50 1722 261 24 0 0 1 2 0 0 0 0 -1
259 1630 54 1724 261 24 0 0 1 2 0 0 0 0 -1
265 1638 47 1731 260 24 0 0 1 2 0 0 0 0 -1
266 1643 50 1729 259 24 0 0 1 2 0 0 0 0 -1
267 1651 51 1726 259 24 0 0 1 2 0 0 0 0 -1
268 1655 51 1728 260 24 0 0 0 2 0 0 0 0 -1
269 1655 48 1726 259 24 0 0 0 2 0 0 0 0 -1
270 1654 47 1728 258 24 0 0 0 2 0 0 0 0 -1
271 1657 45 1730 257 24 0 0 0 2 0 0 0 0 -1
272 1658 44 1730 256 24 0 0 0 2 0 0 0 0 -1
273 1660 42 1732 255 24 0 0 0 2 0 0 0 0 -1
274 1661 40 1735 252 24 0 0 0 2 0 0 0 0 -1
275 1661 40 1732 250 24 0 0 0 2 0 0 0 0 -1
276 1661 39 1722 250 24 0 0 0 2 0 0 0 0 -1
277 1662 35 1737 253 24 0 0 0 2 0 0 0 0 -1
278 1664 33 1745 253 24 0 0 0 2 0 0 0 0 -1
279 1666 33 1752 254 24 0 0 0 2 0 0 0 0 -1
280 1666 34 1752 255 24 0 0 0 2 0 0 0 0 -1
281 1666 38 1754 254 24 0 0 0 2 0 0 0 0 -1
282 1666 43 1743 253 24 0 0 0 2 0 0 0 0 -1
283 1666 40 1747 253 24 0 0 0 2 0 0 0 0 -1
284 1666 42 1747 252 24 0 0 0 2 0 0 0 0 -1
285 1666 46 1741 252 24 0 0 0 2 0 0 0 0 -1
286 1666 41 1741 253 24 0 0 0 2 0 0 0 0 -1
287 1666 43 1738 252 24 0 0 0 2 0 0 0 0 -1
288 1665 46 1735 252 24 0 0 0 2 0 0 0 0 -1
289 1663 47 1731 252 24 0 0 0 2 0 0 0 0 -1
290 1662 48 1728 253 24 0 0 0 2 0 0 0 0 -1
291 1662 47 1728 251 24 0 0 0 2 0 0 0 0 -1
292 1660 47 1726 249 24 0 0 0 2 0 0 0 0 -1
293 1658 50 1722 252 24 0 0 0 2 0 0 0 0 -1
294 1657 51 1721 254 24 0 0 0 2 0 0 0 0 -1
295 1657 51 1723 256 24 0 0 0 2 0 0 0 0 -1
296 1655 51 1725 256 24 0 0 0 2 0 0 0 0 -1
297 1655 52 1724 257 24 0 0 0 2 0 0 0 0 -1
298 1656 51 1725 257 24 0 0 0 2 0 0 0 0 -1
299 1657 52 1724 258 24 0 0 0 2 0 0 0 0 -1
300 1656 55 1724 259 24 0 0 0 2 0 0 0 0 -1
300 1714 84 1753 260 61 0 0 0 0 0 0 0 0 -1
301 1657 57 1725 259 24 0 0 0 2 0 0 0 0 -1
301 1714 84 1753 260 61 0 0 0 0 0 0 0 0 -1
302 1658 57 1729 259 24 0 0 0 2 0 0 0 0 -1
302 1713 84 1753 260 61 0 0 0 4 0 0 0 0 -1
303 1659 56 1733 258 24 0 0 0 2 0 0 0 0 -1
303 1712 84 1753 261 61 0 0 0 4 0 0 0 0 -1
304 1659 57 1732 258 24 0 0 0 2 0 0 0 0 -1
304 1713 82 1753 260 61 0 0 0 4 0 0 0 0 -1
305 1661 56 1732 259 24 0 0 0 2 0 0 0 0 -1
305 1713 81 1753 261 61 0 0 0 4 0 0 0 0 -1
306 1663 56 1731 259 24 0 0 0 2 0 0 0 0 -1
306 1715 81 1753 260 61 0 0 0 4 0 0 0 0 -1
307 1665 61 1724 258 24 0 0 0 2 0 0 0 0 -1
307 1715 80 1753 260 61 0 0 0 4 0 0 0 0 -1
308 1665 62 1722 258 24 0 0 0 2 0 0 0 0 -1
308 1716 79 1753 261 61 0 0 0 4 0 0 0 0 -1
309 1665 65 1720 258 24 0 0 0 2 0 0 0 0 -1
309 1715 80 1753 261 61 0 0 0 4 0 0 0 0 -1
310 1664 67 1719 258 24 0 0 0 2 0 0 0 0 -1
310 1715 80 1753 260 61 0 0 0 4 0 0 0 0 -1
311 1664 67 1719 258 24 0 0 0 2 0 0 0 0 -1
311 1715 80 1753 260 61 0 0 0 4 0 0 0 0 -1
312 1664 67 1718 258 24 0 0 0 2 0 0 0 0 -1
312 1715 80 1753 260 61 0 0 0 4 0 0 0 0 -1
313 1664 67 1718 258 24 0 0 0 2 0 0 0 0 -1
313 1715 80 1753 260 61 0 0 0 4 0 0 0 0 -1
314 1664 67 1719 258 24 0 0 0 2 0 0 0 0 -1
314 1716 81 1753 260 61 0 0 0 4 0 0 0 0 -1
315 1664 67 1719 258 24 0 0 0 2 0 0 0 0 -1
315 1716 81 1753 260 61 0 0 0 4 0 0 0 0 -1
316 1664 67 1718 258 24 0 0 0 2 0 0 0 0 -1
316 1715 81 1753 260 61 0 0 0 4 0 0 0 0 -1
317 1664 67 1718 258 24 0 0 0 2 0 0 0 0 -1
317 1713 81 1753 261 61 0 0 0 4 0 0 0 0 -1
318 1664 67 1717 258 24 0 0 0 2 0 0 0 0 -1
318 1713 81 1753 261 61 0 0 0 4 0 0 0 0 -1
